species,latitude,longitude,year,country,basis
Pinus uncinata,45.112869,5.900843,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.458813,2.105925,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.432842,2.27213,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,45.342339,5.714666,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.174208,5.27006,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.174272,5.27003,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.455889,2.099208,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.559048,2.004781,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.575883,1.968218,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.604324,1.8688,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.054835,7.70526,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,46.028,6.95437,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.523949,2.5137,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.451854,2.281677,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.278739,6.604495,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.567447,1.972945,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.504578,2.54987,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.656008,1.437297,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.92751,5.382604,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,45.708061,6.160861,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.643657,2.202686,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,44.121075,3.579087,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.644658,2.215664,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.588882,2.052067,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.499142,2.151063,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.49999,2.152016,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,45.392966,5.910407,2026,FR,HUMAN_OBSERVATION
Pinus uncinata,42.723864,1.695316,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.791355,5.53362,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.109464,5.885517,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.889956,6.587913,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.92573,6.670637,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.003122,5.577185,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.431186,2.378322,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.119,3.58964,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.146811,5.880073,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.4695,2.081989,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.59927,1.832355,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.76108,6.752578,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.543421,2.145264,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.560399,1.9984,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.637323,6.035763,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.817959,6.738236,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.821753,6.738494,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.959803,6.615743,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.960365,6.61394,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.962238,6.600948,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.657322,6.80345,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.957528,6.686158,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.737437,2.011657,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.690657,6.806772,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.44798,2.32545,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.505625,2.163597,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.477568,2.316828,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.954633,6.594858,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.564805,1.977819,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.623183,2.012452,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.766048,1.418225,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.554098,1.864926,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,46.16058,6.56481,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.628635,6.044235,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.607859,6.045339,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.689812,6.158497,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.009273,6.733648,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.770828,2.961996,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.052067,6.658228,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,42.530536,2.009931,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,44.867387,6.598133,2025,FR,HUMAN_OBSERVATION
Pinus uncinata,45.089611,6.038338,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.497398,6.926335,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.028263,6.610898,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.034804,6.397833,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.50428,2.550139,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.465898,2.327805,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.120373,3.584308,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.706236,3.783234,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.657218,6.583887,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.552872,1.870647,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.633289,2.23585,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.429108,2.285759,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.562274,1.811637,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.549641,2.017811,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.554616,2.00918,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.556286,2.007769,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.562139,1.813021,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.676297,2.03167,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.552258,1.880022,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.683039,6.816899,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.034349,6.663224,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.915822,6.695256,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.581474,1.874465,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.518443,2.072488,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.572555,2.051017,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.873931,6.411772,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.559693,1.998307,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.559931,1.80082,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.71977,6.909653,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.995675,6.49614,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,45.11871,5.624368,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.993561,6.495854,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.152803,5.323381,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.844272,4.219824,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.674587,2.026956,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,44.15239,5.319587,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.580367,2.053582,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,42.470237,2.101867,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.511128,2.044972,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.507758,2.042861,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.508339,2.039983,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.546047,2.005406,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.42264,2.45156,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.4235,3.76452,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.521668,2.067441,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.418979,2.403456,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.121349,3.582591,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.570445,1.993046,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.976292,6.515081,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.58226,1.999257,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.49156,6.37189,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.384187,2.096497,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.625854,2.048265,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.559914,1.822604,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.42523,6.74862,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.60501,6.72558,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.62065,6.70403,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61607,6.70642,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61107,6.7117,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.42402,6.75048,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.4238,6.7508,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.42578,6.75043,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61929,6.72263,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61116,6.72592,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.6109,6.72376,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.6215,6.70159,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.62211,6.7009,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61767,6.70432,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61473,6.72439,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.60323,6.71489,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.53449,6.80537,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.73726,2.00789,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.6379,2.06263,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.638,2.06317,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.4187,2.10563,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.6388,2.05931,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.64727,2.0111,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.385395,2.094123,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.450207,2.113414,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,45.075918,6.518486,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,45.038698,6.636721,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.4312,2.378678,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.49523,1.898942,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.2491,6.77783,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.25157,6.76936,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,44.177735,5.267006,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.511347,2.085613,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.513713,2.11904,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.787254,1.849953,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.569737,1.979592,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,45.028772,6.636443,2023,FR,HUMAN_OBSERVATION
Pinus uncinata,42.451316,2.105884,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.472582,2.3218,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.76112,5.55911,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.44336,2.09412,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.174444,5.271944,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38482,6.76269,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38172,6.76422,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.37948,6.76164,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38357,6.7634,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.39114,6.76514,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38528,6.76442,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.1744,5.27203,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.926296,6.714337,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.43545,2.42387,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.47124,2.52094,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.55924,1.86099,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.80354,6.713,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.80396,6.70037,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.78681,6.67393,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.73947,6.99965,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.76736,6.97632,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.76645,7.00157,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.539041,2.466824,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.527522,2.46968,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.73094,6.98639,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.78714,6.92709,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.15577,5.32466,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.65096,2.2782,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.17577,5.2507,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.48927,2.20558,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.69507,2.25081,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.5526,1.87329,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.55849,1.78791,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56732,1.79993,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.59817,2.16228,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.54123,1.86131,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56677,1.78775,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56196,2.00713,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.55875,1.81228,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.58832,2.09203,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38399,3.87559,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.444989,2.113953,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.75791,6.98831,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.96918,6.60971,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.96959,6.59704,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.96019,6.60913,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.53175,6.80299,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,46.24364,5.96529,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.54264,1.98689,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.45319,2.10867,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56103,2.15683,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.0927,7.49497,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,45.2769,6.78822,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.41703,2.01188,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.52533,1.99097,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.52502,1.98157,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.51392,1.98903,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.5602,1.99512,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.5762,1.97169,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.3933,2.08072,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.65076,2.00572,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.52347,1.88599,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.65692,2.00563,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.42811,2.37394,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.42817,2.3861,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.4358,2.16718,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.58684,1.92143,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.52153,1.73154,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.58673,1.90924,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.51458,1.89833,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.02276,3.45512,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.47541,2.31998,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,45.109899,5.885092,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.173296,5.276467,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.185058,5.279497,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.185288,5.281131,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.874348,6.765621,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.42383,6.67411,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.4273,6.65453,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61137,6.75515,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.72304,6.73426,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.61909,6.72645,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.12193,3.58029,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.6211,2.05451,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.6426,2.05419,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.57978,2.05217,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,45.031,6.13343,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.43177,6.74651,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.68465,1.64519,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.82919,1.7899,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56762,1.85671,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.57869,1.84457,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56799,1.85742,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56875,1.85746,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.568,1.83647,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56787,1.82428,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.57685,1.84849,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.55912,1.84882,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.56812,1.84865,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.32026,3.75369,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.32837,3.76668,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,42.52795,2.02551,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,46.303175,5.940515,2024,FR,HUMAN_OBSERVATION
Pinus uncinata,47.12039,6.65091,2022,FR,HUMAN_OBSERVATION
Pinus uncinata,44.37037,3.82577,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.37016,3.82591,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.86958,6.4829,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.6838,6.34902,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,45.98027,6.26233,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.86136,6.73584,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.85332,6.76527,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38763,6.7866,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38463,6.7681,1976,FR,HUMAN_OBSERVATION
Pinus uncinata,46.12896,6.56285,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,46.15246,6.53195,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.71085,5.71497,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.03416,7.18119,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.31309,6.95072,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.0562,6.55805,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.05208,6.68272,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.04781,6.80737,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.68758,5.74542,1975,FR,HUMAN_OBSERVATION
Pinus uncinata,44.95129,6.74183,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,45.24072,6.12339,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,44.83937,6.65036,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,45.26232,6.1565,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,44.26188,6.62665,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,44.14612,6.56368,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,42.6248,2.25686,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,45.40099,6.77211,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,45.37957,6.73868,1974,FR,HUMAN_OBSERVATION
Pinus uncinata,45.70264,3.78605,1973,FR,HUMAN_OBSERVATION
Pinus uncinata,46.02617,6.94444,1973,FR,HUMAN_OBSERVATION
Pinus uncinata,46.04753,6.97835,1973,FR,HUMAN_OBSERVATION
Pinus uncinata,44.6815,6.7239,1973,FR,HUMAN_OBSERVATION
Pinus uncinata,45.42752,5.87795,1973,FR,HUMAN_OBSERVATION
Pinus uncinata,45.91487,6.90418,1972,FR,HUMAN_OBSERVATION
Pinus uncinata,46.00481,6.91056,1972,FR,HUMAN_OBSERVATION
Pinus uncinata,46.00256,6.97509,1972,FR,HUMAN_OBSERVATION
Pinus uncinata,42.41323,2.36476,1972,FR,HUMAN_OBSERVATION
Pinus uncinata,42.4168,2.36189,1972,FR,HUMAN_OBSERVATION
Pinus uncinata,45.40521,6.64442,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.2211,6.75994,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.42666,6.67783,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.24251,6.79328,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.38168,6.67486,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.86688,6.28787,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.84531,6.25435,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.75347,6.31331,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,45.84344,6.31871,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,44.7756,6.6036,1971,FR,HUMAN_OBSERVATION
Pinus uncinata,44.39346,3.86661,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,44.41494,3.8576,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,44.76426,6.72228,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,44.7671,6.8561,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,44.01543,3.56781,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,44.59265,6.71373,1970,FR,HUMAN_OBSERVATION
Pinus uncinata,45.51751,5.88261,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.45083,5.84715,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.4042,5.90872,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.49418,5.91343,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.39906,6.10031,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.44919,5.91107,1969,FR,HUMAN_OBSERVATION
Pinus uncinata,45.06759,5.85943,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.33754,5.87329,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.04427,5.89001,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.35921,5.90637,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.16381,5.60965,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.98672,5.47446,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.16671,5.48243,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.07672,5.47844,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.59157,6.71796,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.50165,6.71204,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.44437,6.84994,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38541,6.7703,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.40484,6.82627,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.38305,6.77628,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.46274,6.81709,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.47234,6.77218,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.05351,5.50918,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.00851,5.50717,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.00706,5.5706,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.14056,5.64039,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,44.96351,5.50515,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.18556,5.64251,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.1435,5.51323,1968,FR,HUMAN_OBSERVATION
Pinus uncinata,45.52072,5.7546,1967,FR,HUMAN_OBSERVATION
Pinus uncinata,45.49743,5.78548,1967,FR,HUMAN_OBSERVATION
Pinus uncinata,45.49583,5.84946,1967,FR,HUMAN_OBSERVATION
Pinus uncinata,46.23741,5.9205,1967,FR,HUMAN_OBSERVATION
Pinus uncinata,45.09089,5.82882,1966,FR,HUMAN_OBSERVATION
Pinus uncinata,45.22532,6.63267,1966,FR,HUMAN_OBSERVATION
Pinus uncinata,45.49516,6.65033,1966,FR,HUMAN_OBSERVATION
Pinus uncinata,45.31105,6.76601,1966,FR,HUMAN_OBSERVATION
Pinus uncinata,45.47371,6.61689,1966,FR,HUMAN_OBSERVATION
Pinus uncinata,44.0907,6.23586,1965,FR,HUMAN_OBSERVATION
Pinus uncinata,44.77142,6.72986,1965,FR,HUMAN_OBSERVATION
Pinus uncinata,44.71675,5.46259,1965,FR,HUMAN_OBSERVATION
Pinus uncinata,44.25116,6.06892,1965,FR,HUMAN_OBSERVATION
